t_s	C_rate	V_V	Control_mode
782.0447	1.249884615	4.3342	1
783.0437	1.249846154	4.3344	1
784.0438	1.249884615	4.3345	1
785.0438	1.249846154	4.3346	1
786.0439	1.249846154	4.3347	1
787.044	1.249846154	4.3349	1
788.044	1.249846154	4.3349	1
789.0441	1.249846154	4.3351	1
790.0441	1.249846154	4.3351	1
791.0442	1.249846154	4.3353	1
792.0442	1.249807692	4.3354	1
793.0443	1.249846154	4.3354	1
794.0444	1.249846154	4.3357	1
795.0444	1.249846154	4.3357	1
796.0445	1.249846154	4.3359	1
797.0445	1.249846154	4.3359	1
798.0446	1.249846154	4.3361	1
799.0446	1.249846154	4.3361	1
800.0437	1.249846154	4.3363	1
801.0438	1.249846154	4.3364	1
802.0438	1.249846154	4.3365	1
803.0439	1.249846154	4.3367	1
804.0439	1.249846154	4.3367	1
805.044	1.249846154	4.3369	1
806.044	1.249846154	4.3369	1
807.0441	1.249846154	4.3371	1
808.0442	1.249846154	4.3372	1
809.0442	1.249846154	4.3373	1
810.0443	1.249884615	4.3375	1
811.0443	1.249846154	4.3375	1
812.0444	1.249884615	4.3377	1
813.0444	1.249846154	4.3377	1
814.0445	1.249846154	4.338	1
815.0446	1.249846154	4.3381	1
816.0446	1.249846154	4.3381	1
817.0447	1.249884615	4.3383	1
818.0437	1.249846154	4.3383	1
819.0438	1.249884615	4.3385	1
820.0438	1.249846154	4.3386	1
821.0439	1.249846154	4.3387	1
822.044	1.249884615	4.3389	1
823.044	1.249846154	4.3389	1
824.0441	1.249884615	4.3391	1
825.0441	1.249846154	4.3392	1
826.0442	1.249884615	4.3393	1
827.0442	1.249846154	4.3394	1
828.0443	1.249884615	4.3395	1
829.0444	1.249846154	4.3397	1
830.0444	1.249846154	4.3398	1
831.0445	1.249846154	4.3399	1
832.0445	1.249846154	4.3399	1
833.0446	1.249884615	4.3401	1
834.0446	1.249846154	4.3402	1
835.0437	1.249884615	4.3404	1
836.0438	1.249884615	4.3405	1
837.0438	1.249846154	4.3405	1
838.0439	1.249884615	4.3407	1
839.0439	1.249846154	4.3408	1
840.044	1.249846154	4.341	1
841.044	1.249846154	4.341	1
842.0441	1.249846154	4.3412	1
843.0442	1.249846154	4.3413	1
844.0442	1.249846154	4.3414	1
845.0443	1.249846154	4.3415	1
846.0443	1.249846154	4.3416	1
847.0444	1.249884615	4.3418	1
848.0444	1.249846154	4.3418	1
849.0445	1.249846154	4.342	1
850.0446	1.249846154	4.3421	1
851.0446	1.249846154	4.3422	1
852.0447	1.249884615	4.3424	1
853.0437	1.249846154	4.3424	1
854.0438	1.249846154	4.3426	1
855.0438	1.249846154	4.3426	1
856.0439	1.249884615	4.3428	1
857.044	1.249846154	4.343	1
858.044	1.249846154	4.3431	1
859.0441	1.249884615	4.3432	1
860.0441	1.249846154	4.3433	1
861.0442	1.249884615	4.3435	1
862.0442	1.249846154	4.3436	1
863.0443	1.249846154	4.3437	1
864.0444	1.249846154	4.3438	1
865.0444	1.249884615	4.344	1
866.0445	1.249884615	4.3441	1
867.0445	1.249846154	4.3443	1
868.0446	1.249884615	4.3444	1
869.0446	1.249846154	4.3444	1
870.0437	1.249884615	4.3446	1
871.0438	1.249846154	4.3446	1
872.0438	1.249846154	4.3449	1
873.0439	1.249846154	4.3449	1
874.0439	1.249846154	4.3451	1
875.044	1.249884615	4.3452	1
876.044	1.249846154	4.3453	1
877.0441	1.249846154	4.3455	1
878.0442	1.249846154	4.3455	1
879.0442	1.249846154	4.3457	1
880.0443	1.249884615	4.3459	1
881.0443	1.249846154	4.3459	1
882.0444	1.249846154	4.3461	1
883.0445	1.249846154	4.3461	1
884.0445	1.249846154	4.3463	1
885.0446	1.249846154	4.3464	1
886.0446	1.249884615	4.3466	1
887.0447	1.249884615	4.3468	1
888.0437	1.249846154	4.3468	1
889.0438	1.249846154	4.347	1
890.0439	1.249846154	4.347	1
891.0439	1.249846154	4.3473	1
892.044	1.249846154	4.3472	1
893.044	1.249884615	4.3474	1
894.0441	1.249884615	4.3476	1
895.0441	1.249846154	4.3476	1
896.0442	1.249884615	4.3478	1
897.0443	1.249846154	4.3479	1
898.0443	1.249884615	4.3481	1
899.0444	1.249846154	4.3481	1
900.0444	1.249884615	4.3484	1
901.0445	1.249884615	4.3484	1
902.0445	1.249846154	4.3486	1
903.0446	1.249884615	4.3487	1
904.0447	1.249846154	4.3488	1
905.0437	1.249884615	4.349	1
906.0438	1.249846154	4.349	1
907.0438	1.249884615	4.3492	1
908.0439	1.249884615	4.3494	1
909.0439	1.249846154	4.3493	1
910.044	1.249884615	4.3496	1
911.0441	1.249846154	4.3497	1
912.0441	1.249884615	4.3499	1
913.0442	1.249846154	4.35	1
914.0442	1.249884615	4.3502	1
915.0443	1.249884615	4.3503	1
916.0443	1.249846154	4.3504	1
917.0444	1.249884615	4.3506	1
918.0445	1.249884615	4.3506	1
919.0445	1.249884615	4.3508	1
920.0446	1.249884615	4.3509	1
921.0446	1.249884615	4.351	1
922.0447	1.249884615	4.3511	1
923.0437	1.249846154	4.3513	1
924.0438	1.249884615	4.3514	1
925.0439	1.249846154	4.3515	1
926.0439	1.249884615	4.3517	1
927.044	1.249884615	4.3518	1
928.044	1.249884615	4.352	1
929.0441	1.249884615	4.3521	1
930.0441	1.249846154	4.3521	1
931.0442	1.249884615	4.3524	1
932.0443	1.249846154	4.3524	1
933.0443	1.249884615	4.3526	1
934.0444	1.249884615	4.3526	1
935.0444	1.249884615	4.3527	1
936.0445	1.249884615	4.3529	1
937.0445	1.249846154	4.353	1
938.0446	1.249884615	4.3532	1
939.0447	1.249846154	4.3533	1
940.0437	1.249884615	4.3534	1
941.0438	1.249884615	4.3535	1
942.0438	1.249884615	4.3537	1
943.0439	1.249884615	4.3537	1
944.0439	1.249884615	4.3539	1
945.044	1.249846154	4.3539	1
946.0441	1.249846154	4.354	1
947.0441	1.249846154	4.3542	1
948.0442	1.249846154	4.3543	1
949.0442	1.249846154	4.3544	1
950.0443	1.249846154	4.3545	1
951.0443	1.249846154	4.3546	1
952.0444	1.249846154	4.3548	1
953.0445	1.249846154	4.3549	1
954.0445	1.249846154	4.3551	1
955.0446	1.249807692	4.3552	1
956.0446	1.249846154	4.3553	1
957.0447	1.249807692	4.3554	1
958.0437	1.249846154	4.3555	1
959.0438	1.249846154	4.3558	1
960.0439	1.249846154	4.3559	1
961.0439	1.249884615	4.356	1
962.044	1.249846154	4.3561	1
963.044	1.249884615	4.3563	1
964.0441	1.249846154	4.3564	1
965.0441	1.249884615	4.3566	1
966.0442	1.249884615	4.3566	1
967.0443	1.249846154	4.3567	1
968.0443	1.249884615	4.357	1
969.0444	1.249846154	4.357	1
970.0444	1.249884615	4.3571	1
971.0445	1.249846154	4.3572	1
972.0445	1.249884615	4.3574	1
973.0446	1.249884615	4.3576	1
974.0447	1.249846154	4.3576	1
975.0437	1.249884615	4.3579	1
976.0438	1.249846154	4.3579	1
977.0438	1.249846154	4.3581	1
978.0439	1.249846154	4.3581	1
979.0439	1.249846154	4.3583	1
980.044	1.249846154	4.3584	1
981.0441	1.249846154	4.3585	1
982.0441	1.249846154	4.3587	1
983.0442	1.249846154	4.3588	1
984.0442	1.249846154	4.3589	1
985.0443	1.249846154	4.359	1
986.0443	1.249846154	4.3593	1
987.0444	1.249846154	4.3594	1
988.0445	1.249846154	4.3594	1
989.0445	1.249846154	4.3596	1
990.0446	1.249846154	4.3597	1
991.0446	1.249846154	4.3599	1
992.0447	1.249846154	4.36	1
993.0437	1.249846154	4.3602	1
994.0438	1.249846154	4.3604	1
995.0439	1.249846154	4.3605	1
996.0439	1.249884615	4.3606	1
997.044	1.249846154	4.3607	1
998.044	1.249846154	4.3609	1
999.0441	1.249846154	4.3609	1
1000.0441	1.249846154	4.3611	1
1001.0442	1.249846154	4.3612	1
1002.0443	1.249846154	4.3613	1
1003.0443	1.249846154	4.3616	1
1004.0444	1.249846154	4.3616	1
1005.0444	1.249846154	4.3618	1
1006.0445	1.249846154	4.3618	1
1007.0445	1.249846154	4.3621	1
1008.0446	1.249846154	4.3621	1
1009.0447	1.249884615	4.3623	1
1010.0437	1.249884615	4.3626	1
1011.0438	1.249846154	4.3626	1
1012.0438	1.249884615	4.3628	1
1013.0439	1.249846154	4.3628	1
1014.0439	1.249884615	4.3631	1
1015.044	1.249846154	4.3631	1
1016.0441	1.249846154	4.3632	1
1017.0441	1.249884615	4.3634	1
1018.0442	1.249846154	4.3635	1
1019.0442	1.249884615	4.3637	1
1020.0443	1.249846154	4.3638	1
1021.0443	1.249884615	4.364	1
1022.0444	1.249846154	4.3641	1
1023.0445	1.249884615	4.3641	1
1024.0445	1.249884615	4.3644	1
1025.0446	1.249846154	4.3644	1
1026.0446	1.249884615	4.3646	1
1027.0437	1.249846154	4.3647	1
1028.0437	1.249884615	4.3649	1
1029.0438	1.249846154	4.3649	1
1030.0439	1.249884615	4.3651	1
1031.0439	1.249884615	4.3653	1
1032.044	1.249846154	4.3653	1
1033.044	1.249884615	4.3656	1
1034.0441	1.249846154	4.3656	1
1035.0441	1.249884615	4.3658	1
1036.0442	1.249846154	4.3658	1
1037.0443	1.249884615	4.366	1
1038.0443	1.249884615	4.3662	1
1039.0444	1.249846154	4.3662	1
1040.0444	1.249884615	4.3664	1
1041.0445	1.249846154	4.3665	1
1042.0445	1.249884615	4.3667	1
1043.0446	1.249846154	4.3668	1
1044.0447	1.249846154	4.3669	1
1045.0437	1.249884615	4.3671	1
1046.0438	1.249846154	4.3671	1
1047.0438	1.249884615	4.3674	1
1048.0439	1.249846154	4.3674	1
1049.0439	1.249884615	4.3676	1
1050.044	1.249846154	4.3676	1
1051.0441	1.249884615	4.3679	1
1052.0441	1.249884615	4.3679	1
1053.0442	1.249846154	4.368	1
1054.0442	1.249884615	4.3682	1
1055.0443	1.249846154	4.3682	1
1056.0443	1.249884615	4.3685	1
1057.0444	1.249846154	4.3686	1
1058.0445	1.249846154	4.3688	1
1059.0445	1.249846154	4.3689	1
1060.0446	1.249846154	4.3689	1
1061.0446	1.249846154	4.3692	1
1062.0437	1.249846154	4.3692	1
1063.0437	1.249884615	4.3694	1
1064.0438	1.249846154	4.3695	1
1065.0439	1.249846154	4.3697	1
1066.0439	1.249846154	4.3698	1
1067.044	1.249846154	4.3699	1
1068.044	1.249846154	4.37	1
1069.0441	1.249846154	4.3701	1
1070.0441	1.249846154	4.3703	1
1071.0442	1.249846154	4.3703	1
1072.0443	1.249846154	4.3706	1
1073.0443	1.249846154	4.3707	1
1074.0444	1.249846154	4.3709	1
1075.0444	1.249884615	4.3711	1
1076.0445	1.249846154	4.3711	1
1077.0445	1.249884615	4.3713	1
1078.0446	1.249846154	4.3713	1
1079.0447	1.249884615	4.3716	1
1080.0437	1.249846154	4.3717	1
1081.0438	1.249846154	4.3717	1
1082.0438	1.249884615	4.372	1
1083.0439	1.249846154	4.372	1
1084.0439	1.249884615	4.3722	1
1085.044	1.249846154	4.3723	1
1086.0441	1.249884615	4.3725	1
1087.0441	1.249846154	4.3725	1
1088.0442	1.249846154	4.3726	1
1089.0442	1.249846154	4.3728	1
1090.0443	1.249807692	4.3729	1
1091.0443	1.249846154	4.3731	1
1092.0444	1.249846154	4.3731	1
1093.0445	1.249846154	4.3733	1
1094.0445	1.249846154	4.3734	1
1095.0446	1.249846154	4.3735	1
1096.0446	1.249846154	4.3737	1
1097.0437	1.249846154	4.3738	1
1098.0437	1.249846154	4.374	1
1099.0438	1.249807692	4.374	1
1100.0439	1.249846154	4.3742	1
1101.0439	1.249846154	4.3743	1
1102.044	1.249846154	4.3744	1
1103.044	1.249846154	4.3746	1
1104.0441	1.249807692	4.3747	1
1105.0441	1.249884615	4.3749	1
1106.0442	1.249846154	4.375	1
1107.0443	1.249846154	4.3751	1
1108.0443	1.249807692	4.3752	1
1109.0444	1.249846154	4.3755	1
1110.0444	1.249846154	4.3755	1
1111.0445	1.249846154	4.3756	1
1112.0445	1.249846154	4.3758	1
1113.0446	1.249846154	4.3759	1
1114.0447	1.249846154	4.3761	1
1115.0437	1.249846154	4.3761	1
1116.0438	1.249846154	4.3763	1
1117.0438	1.249846154	4.3765	1
1118.0439	1.249846154	4.3765	1
1119.0439	1.249846154	4.3768	1
1120.044	1.249846154	4.3767	1
1121.0441	1.249846154	4.3769	1
1122.0441	1.249807692	4.377	1
1123.0442	1.249846154	4.3771	1
1124.0442	1.249846154	4.3773	1
1125.0443	1.249807692	4.3773	1
1126.0443	1.249846154	4.3775	1
1127.0444	1.249807692	4.3776	1
1128.0445	1.249846154	4.3778	1
1129.0445	1.249807692	4.3779	1
1130.0446	1.249846154	4.3781	1
1131.0446	1.249807692	4.3783	1
1132.0437	1.249807692	4.3783	1
1133.0437	1.249846154	4.3785	1
1134.0438	1.249807692	4.3786	1
1135.0439	1.249846154	4.3788	1
1136.0439	1.249807692	4.3788	1
1137.044	1.249846154	4.3791	1
1138.044	1.249807692	4.3791	1
1139.0441	1.249807692	4.3793	1
1140.0441	1.249846154	4.3795	1
1141.0442	1.249807692	4.3795	1
1142.0443	1.249846154	4.3796	1
1143.0443	1.249807692	4.3797	1
1144.0444	1.249846154	4.3799	1
1145.0444	1.249807692	4.38	1
1146.0445	1.249807692	4.3802	1
1147.0445	1.249846154	4.3803	1
1148.0446	1.249807692	4.3804	1
1149.0447	1.249846154	4.3806	1
1150.0437	1.249807692	4.3806	1
1151.0438	1.249846154	4.3808	1
1152.0438	1.249846154	4.381	1
1153.0439	1.249846154	4.3811	1
1154.044	1.249846154	4.3813	1
1155.044	1.249807692	4.3813	1
1156.0441	1.249846154	4.3815	1
1157.0441	1.249846154	4.3816	1
1158.0442	1.249846154	4.3819	1
1159.0442	1.249846154	4.3819	1
1160.0443	1.249846154	4.3821	1
1161.0444	1.249846154	4.3822	1
1162.0444	1.249807692	4.3822	1
1163.0445	1.249846154	4.3825	1
1164.0445	1.249846154	4.3825	1
1165.0446	1.249846154	4.3828	1
1166.0446	1.249846154	4.3828	1
1167.0437	1.249846154	4.383	1
1168.0438	1.249846154	4.3832	1
1169.0438	1.249846154	4.3832	1
1170.0439	1.249846154	4.3834	1
1171.0439	1.249846154	4.3834	1
1172.044	1.249846154	4.3837	1
1173.044	1.249846154	4.3837	1
1174.0441	1.249846154	4.3838	1
1175.0442	1.249846154	4.384	1
1176.0442	1.249846154	4.3841	1
1177.0443	1.249846154	4.3843	1
1178.0443	1.249846154	4.3844	1
1179.0444	1.249846154	4.3845	1
1180.0444	1.249846154	4.3846	1
1181.0445	1.249846154	4.3848	1
1182.0446	1.249846154	4.3849	1
1183.0446	1.249846154	4.385	1
1184.0447	1.249846154	4.3852	1
1185.0437	1.249846154	4.3853	1
1186.0438	1.249884615	4.3856	1
1187.0438	1.249846154	4.3856	1
1188.0439	1.249884615	4.3858	1
1189.044	1.249884615	4.386	1
1190.044	1.249846154	4.3859	1
1191.0441	1.249884615	4.3862	1
1192.0441	1.249846154	4.3862	1
1193.0442	1.249884615	4.3865	1
1194.0442	1.249846154	4.3865	1
1195.0443	1.249884615	4.3867	1
1196.0444	1.249884615	4.3868	1
1197.0444	1.249846154	4.387	1
1198.0445	1.249884615	4.3871	1
1199.0445	1.249846154	4.3871	1
1200.0446	1.249884615	4.3874	1
1201.0446	1.249846154	4.3874	1
1202.0437	0.832923077	4.2744	1
1203.0438	0.832961538	4.2656	1
1204.0438	0.832923077	4.2627	1
1205.0439	0.832961538	4.2605	1
1206.0439	0.832923077	4.2586	1
1207.044	0.832961538	4.2571	1
1208.044	0.832923077	4.2555	1
1209.0441	0.832961538	4.2542	1
1210.0442	0.832923077	4.253	1
1211.0442	0.832923077	4.2518	1
1212.0443	0.832961538	4.2509	1
1213.0443	0.832923077	4.2497	1
1214.0444	0.832961538	4.2489	1
1215.0444	0.832923077	4.2479	1
1216.0445	0.832961538	4.2471	1
1217.0446	0.832923077	4.2465	1
1218.0446	0.832923077	4.2457	1
1219.0447	0.832961538	4.245	1
1220.0437	0.832923077	4.2442	1
1221.0438	0.832961538	4.2436	1
1222.0438	0.832923077	4.243	1
1223.0439	0.832923077	4.2424	1
1224.044	0.832923077	4.2417	1
1225.044	0.832923077	4.2412	1
1226.0441	0.832961538	4.2408	1
1227.0441	0.832923077	4.2401	1
1228.0442	0.832961538	4.2397	1
1229.0442	0.832923077	4.2392	1
1230.0443	0.832961538	4.2388	1
1231.0444	0.832923077	4.2382	1
1232.0444	0.832923077	4.2379	1
1233.0445	0.832923077	4.2374	1
1234.0445	0.832923077	4.2369	1
1235.0446	0.832923077	4.2367	1
1236.0446	0.832923077	4.2363	1
1237.0437	0.832923077	4.236	1
1238.0438	0.832923077	4.2355	1
1239.0438	0.832923077	4.2352	1
1240.0439	0.832923077	4.235	1
1241.0439	0.832923077	4.2347	1
1242.044	0.832923077	4.2344	1
1243.044	0.832923077	4.2342	1
1244.0441	0.832923077	4.2339	1
1245.0442	0.832923077	4.2336	1
1246.0442	0.832923077	4.2333	1
1247.0443	0.832923077	4.2332	1
1248.0443	0.832923077	4.233	1
1249.0444	0.832961538	4.2329	1
1250.0444	0.832923077	4.2326	1
1251.0445	0.832961538	4.2325	1
1252.0446	0.832923077	4.2322	1
1253.0446	0.832961538	4.2321	1
1254.0447	0.832961538	4.2319	1
1255.0437	0.832923077	4.2318	1
1256.0438	0.832923077	4.2316	1
1257.0438	0.832923077	4.2314	1
1258.0439	0.832923077	4.2313	1
1259.044	0.832923077	4.2311	1
1260.044	0.832961538	4.2311	1
1261.0441	0.832961538	4.231	1
1262.0441	0.832923077	4.2308	1
1263.0442	0.832923077	4.2307	1
1264.0442	0.832923077	4.2306	1
1265.0443	0.832923077	4.2305	1
1266.0444	0.832884615	4.2303	1
1267.0444	0.832923077	4.2302	1
1268.0445	0.832923077	4.2302	1
1269.0445	0.832923077	4.2301	1
1270.0446	0.832923077	4.23	1
1271.0446	0.832923077	4.2299	1
1272.0437	0.832923077	4.2299	1
1273.0438	0.832923077	4.2297	1
1274.0438	0.832923077	4.2298	1
1275.0439	0.832923077	4.2296	1
1276.0439	0.832884615	4.2295	1
1277.044	0.832923077	4.2296	1
1278.044	0.832884615	4.2294	1
1279.0441	0.832923077	4.2295	1
1280.0442	0.832884615	4.2294	1
1281.0442	0.832923077	4.2293	1
1282.0443	0.832923077	4.2293	1
1283.0443	0.832923077	4.2292	1
1284.0444	0.832923077	4.2292	1
1285.0444	0.832923077	4.2292	1
1286.0445	0.832923077	4.2291	1
1287.0446	0.832923077	4.2291	1
1288.0446	0.832923077	4.2291	1
1289.0447	0.832923077	4.2291	1
1290.0437	0.832923077	4.229	1
1291.0438	0.832923077	4.2291	1
1292.0438	0.832923077	4.229	1
1293.0439	0.832923077	4.2291	1
1294.044	0.832923077	4.229	1
1295.044	0.832923077	4.2291	1
1296.0441	0.832923077	4.229	1
1297.0441	0.832961538	4.229	1
1298.0442	0.832961538	4.2292	1
1299.0442	0.832923077	4.2291	1
1300.0443	0.832961538	4.2291	1
1301.0444	0.832961538	4.2291	1
1302.0444	0.832961538	4.2292	1
1303.0445	0.832923077	4.2292	1
1304.0445	0.832923077	4.2291	1
1305.0446	0.832961538	4.2292	1
1306.0446	0.832923077	4.2292	1
1307.0437	0.832961538	4.2292	1
1308.0438	0.832961538	4.2293	1
1309.0438	0.832961538	4.2293	1
1310.0439	0.832961538	4.2292	1
1311.0439	0.832923077	4.2293	1
1312.044	0.832961538	4.2293	1
1313.044	0.832923077	4.2294	1
1314.0441	0.832961538	4.2294	1
1315.0442	0.832923077	4.2294	1
1316.0442	0.832923077	4.2295	1
1317.0443	0.832923077	4.2294	1
1318.0443	0.832923077	4.2294	1
1319.0444	0.832961538	4.2296	1
1320.0444	0.832923077	4.2296	1
1321.0445	0.832923077	4.2296	1
1322.0446	0.832923077	4.2296	1
1323.0446	0.832923077	4.2297	1
1324.0447	0.832923077	4.2297	1
1325.0437	0.832923077	4.2297	1
1326.0438	0.832923077	4.2299	1
1327.0438	0.832923077	4.2299	1
1328.0439	0.832923077	4.23	1
1329.044	0.832923077	4.2299	1
1330.044	0.832961538	4.23	1
1331.0441	0.832923077	4.23	1
1332.0441	0.832923077	4.2301	1
1333.0442	0.832961538	4.2302	1
1334.0442	0.832923077	4.2302	1
1335.0443	0.832923077	4.2303	1
1336.0444	0.832923077	4.2303	1
1337.0444	0.832923077	4.2304	1
1338.0445	0.832923077	4.2304	1
1339.0445	0.832961538	4.2305	1
1340.0446	0.832961538	4.2305	1
1341.0446	0.832923077	4.2306	1
1342.0437	0.832961538	4.2307	1
1343.0438	0.832923077	4.2306	1
1344.0438	0.832961538	4.2307	1
1345.0439	0.832923077	4.2308	1
1346.0439	0.832961538	4.2309	1
1347.044	0.832961538	4.2309	1
1348.044	0.832923077	4.231	1
1349.0441	0.832961538	4.2311	1
1350.0442	0.832923077	4.2311	1
1351.0442	0.832961538	4.2312	1
1352.0453	0.832961538	4.2313	1
1353.0443	0.832961538	4.2314	1
1354.0444	0.832923077	4.2315	1
1355.0444	0.832923077	4.2315	1
1356.0445	0.832961538	4.2316	1
1357.0446	0.832923077	4.2315	1
1358.0446	0.832961538	4.2318	1
1359.0447	0.832961538	4.2318	1
1360.0437	0.832961538	4.2318	1
1361.0438	0.832923077	4.2319	1
1362.0438	0.832923077	4.232	1
1363.0439	0.832961538	4.232	1
1364.044	0.832923077	4.2321	1
1365.044	0.832961538	4.2322	1
1366.0441	0.832923077	4.2322	1
1367.0441	0.832961538	4.2324	1
1368.0442	0.832923077	4.2324	1
1369.0442	0.832923077	4.2325	1
1370.0443	0.832961538	4.2326	1
1371.0444	0.832923077	4.2326	1
1372.0444	0.832961538	4.2328	1
1373.0445	0.832923077	4.2328	1
1374.0445	0.832961538	4.2329	1
1375.0446	0.832923077	4.2329	1
1376.0446	0.832923077	4.2331	1
1377.0437	0.832961538	4.2331	1
1378.0438	0.832923077	4.2331	1
1379.0438	0.832923077	4.2332	1
1380.0439	0.832923077	4.2332	1
1381.0439	0.832923077	4.2334	1
1382.044	0.832923077	4.2334	1
1383.044	0.832923077	4.2335	1
1384.0441	0.832923077	4.2337	1
1385.0442	0.832923077	4.2337	1
1386.0442	0.832923077	4.2337	1
1387.0443	0.832923077	4.2338	1
1388.0443	0.832923077	4.234	1
1389.0444	0.832923077	4.2341	1
1390.0444	0.832923077	4.2341	1
1391.0445	0.832923077	4.2343	1
1392.0446	0.832923077	4.2343	1
1393.0446	0.832961538	4.2344	1
1394.0447	0.832923077	4.2344	1
1395.0437	0.832923077	4.2346	1
1396.0438	0.832923077	4.2347	1
1397.0438	0.832961538	4.2346	1
1398.0439	0.832961538	4.2348	1
1399.044	0.832923077	4.2348	1
1400.044	0.832961538	4.235	1
1401.0441	0.832923077	4.235	1
1402.0441	0.832961538	4.2351	1
1403.0442	0.832923077	4.2352	1
1404.0442	0.832961538	4.2354	1
1405.0443	0.832961538	4.2355	1
1406.0444	0.832923077	4.2355	1
1407.0444	0.832923077	4.2357	1
1408.0445	0.832923077	4.2357	1
1409.0445	0.832961538	4.2358	1
1410.0446	0.832923077	4.2359	1
1411.0447	0.832961538	4.2359	1
1412.0437	0.832923077	4.2361	1
1413.0438	0.832923077	4.2361	1
1414.0438	0.832923077	4.2362	1
1415.0439	0.832923077	4.2363	1
1416.0439	0.832923077	4.2365	1
1417.044	0.832923077	4.2366	1
1418.0441	0.832923077	4.2366	1
1419.0441	0.832923077	4.2368	1
1420.0442	0.832923077	4.2369	1
1421.0442	0.832923077	4.237	1
1422.0443	0.832923077	4.2371	1
1423.0443	0.832961538	4.2372	1
1424.0444	0.832923077	4.2372	1
1425.0445	0.832961538	4.2374	1
1426.0445	0.832923077	4.2375	1
1427.0446	0.832923077	4.2375	1
1428.0446	0.832961538	4.2377	1
1429.0447	0.832923077	4.2377	1
1430.0437	0.832923077	4.2379	1
1431.0438	0.832923077	4.238	1
1432.0439	0.832961538	4.2381	1
1433.0439	0.832923077	4.2382	1
1434.044	0.832923077	4.2383	1
1435.044	0.832961538	4.2384	1
1436.0441	0.832923077	4.2384	1
1437.0441	0.832961538	4.2386	1
1438.0442	0.832923077	4.2387	1
1439.0443	0.832961538	4.2388	1
1440.0443	0.832923077	4.2388	1
1441.0444	0.832923077	4.2389	1
1442.0444	0.832923077	4.2391	1
1443.0445	0.832923077	4.2392	1
1444.0445	0.832923077	4.2394	1
1445.0446	0.832923077	4.2393	1
1446.0447	0.832923077	4.2396	1
1447.0437	0.832923077	4.2396	1
1448.0438	0.832923077	4.2397	1
1449.0438	0.832923077	4.2399	1
